Day,Time,Channel#,Photon Energy (keV)
10/9/2023,17:23:27.206,37,0
10/9/2023,17:23:27.206,106,0
10/9/2023,17:23:27.206,123,0
10/9/2023,17:23:27.206,121,0
10/9/2023,17:23:27.206,34,0
10/9/2023,17:23:27.767,59,0
10/9/2023,17:23:27.767,38,0
10/9/2023,17:23:27.767,105,0
10/9/2023,17:23:27.767,161,0
10/9/2023,17:23:27.767,159,0
10/9/2023,17:23:29.076,53,0
10/9/2023,17:23:29.076,91,0
10/9/2023,17:23:29.076,260,0
10/9/2023,17:23:29.076,54,0
10/9/2023,17:23:30.385,188,0
10/9/2023,17:23:30.815,109,0
10/9/2023,17:23:30.815,31,0
10/9/2023,17:23:30.815,66,0
10/9/2023,17:23:32.007,233,0
10/9/2023,17:23:32.007,286,0
10/9/2023,17:23:32.007,103,0
10/9/2023,17:23:32.007,492,0
10/9/2023,17:23:33.090,115,0
10/9/2023,17:23:33.090,476,0
10/9/2023,17:23:34.710,56,0
10/9/2023,17:23:34.710,77,0
10/9/2023,17:23:34.710,101,0
10/9/2023,17:23:36.565,62,0
10/9/2023,17:23:36.565,35,0
10/9/2023,17:23:36.565,145,0
10/9/2023,17:23:36.565,56,0
10/9/2023,17:23:36.565,35,0
10/9/2023,17:23:36.565,45,0
10/9/2023,17:23:37.771,61,0
10/9/2023,17:23:37.771,88,0
10/9/2023,17:23:38.662,115,0
10/9/2023,17:23:38.662,41,0
10/9/2023,17:23:40.028,74,0
10/9/2023,17:23:40.028,79,0
10/9/2023,17:23:40.028,364,0
10/9/2023,17:23:40.028,31,0
10/9/2023,17:23:40.028,181,0
10/9/2023,17:23:40.028,85,0
10/9/2023,17:23:40.028,35,0
10/9/2023,17:23:40.028,55,0
10/9/2023,17:23:40.028,415,0
10/9/2023,17:23:40.028,188,0
10/9/2023,17:23:41.096,307,0
10/9/2023,17:23:41.096,129,0
10/9/2023,17:23:41.096,476,0
10/9/2023,17:23:41.096,33,0
10/9/2023,17:23:41.686,140,0
10/9/2023,17:23:41.686,274,0
10/9/2023,17:23:42.684,86,0
10/9/2023,17:23:42.684,43,0
10/9/2023,17:23:42.684,41,0
10/9/2023,17:23:42.684,132,0
10/9/2023,17:23:42.684,44,0
10/9/2023,17:23:42.684,40,0
10/9/2023,17:23:43.687,57,0
10/9/2023,17:23:43.687,95,0
10/9/2023,17:23:43.687,42,0
10/9/2023,17:23:43.687,67,0
10/9/2023,17:23:43.687,32,0
10/9/2023,17:23:44.727,51,0
10/9/2023,17:23:44.727,93,0
10/9/2023,17:23:44.727,98,0
10/9/2023,17:23:44.727,155,0
10/9/2023,17:23:44.727,36,0
10/9/2023,17:23:45.807,74,0
10/9/2023,17:23:46.883,225,0
10/9/2023,17:23:46.883,120,0
10/9/2023,17:23:46.883,124,0
10/9/2023,17:23:46.883,67,0
10/9/2023,17:23:47.931,205,0
10/9/2023,17:23:47.931,640,0
10/9/2023,17:23:47.931,39,0
10/9/2023,17:23:47.931,32,0
10/9/2023,17:23:47.931,60,0
10/9/2023,17:23:47.931,48,0
10/9/2023,17:23:48.702,48,0
10/9/2023,17:23:48.702,40,0
10/9/2023,17:23:48.702,124,0
10/9/2023,17:23:49.957,300,0
10/9/2023,17:23:49.957,36,0
10/9/2023,17:23:49.957,35,0
10/9/2023,17:23:51.158,560,0
10/9/2023,17:23:52.932,385,0
10/9/2023,17:23:52.932,96,0
10/9/2023,17:23:52.932,397,0
10/9/2023,17:23:52.932,68,0
10/9/2023,17:23:54.879,64,0
10/9/2023,17:23:54.879,70,0
10/9/2023,17:23:54.879,74,0
10/9/2023,17:23:54.879,65,0
10/9/2023,17:23:54.879,177,0
10/9/2023,17:23:55.125,54,0
10/9/2023,17:23:56.075,155,0
10/9/2023,17:23:56.951,353,0
10/9/2023,17:23:56.951,106,0
10/9/2023,17:23:56.951,53,0
10/9/2023,17:23:56.951,1328,0
10/9/2023,17:23:56.951,205,0
10/9/2023,17:23:58.048,36,0
10/9/2023,17:23:58.048,69,0
10/9/2023,17:23:58.048,60,0
10/9/2023,17:23:58.048,1231,0
10/9/2023,17:23:58.048,41,0
10/9/2023,17:23:59.303,44,0
10/9/2023,17:23:59.303,32,0
10/9/2023,17:23:59.303,179,0
10/9/2023,17:23:59.303,77,0
10/9/2023,17:23:59.303,64,0
10/9/2023,17:23:59.303,44,0
10/9/2023,17:24:00.298,644,0
10/9/2023,17:24:01.425,45,0
10/9/2023,17:24:01.425,88,0
10/9/2023,17:24:02.011,56,0
10/9/2023,17:24:03.677,70,0
10/9/2023,17:24:03.677,40,0
10/9/2023,17:24:03.677,58,0
10/9/2023,17:24:04.856,447,0
10/9/2023,17:24:06.083,70,0
10/9/2023,17:24:06.083,99,0
10/9/2023,17:24:06.083,40,0
10/9/2023,17:24:07.163,40,0
10/9/2023,17:24:07.163,37,0
10/9/2023,17:24:07.163,418,0
10/9/2023,17:24:07.163,47,0
10/9/2023,17:24:07.950,70,0
10/9/2023,17:24:07.950,52,0
10/9/2023,17:24:07.950,859,0
10/9/2023,17:24:08.925,60,0
10/9/2023,17:24:08.925,90,0
10/9/2023,17:24:08.925,51,0
10/9/2023,17:24:08.925,53,0
10/9/2023,17:24:08.925,53,0
10/9/2023,17:24:08.925,570,0
10/9/2023,17:24:10.026,256,0
10/9/2023,17:24:10.026,53,0
10/9/2023,17:24:10.026,66,0
10/9/2023,17:24:10.026,36,0
10/9/2023,17:24:10.026,652,0
10/9/2023,17:24:10.026,135,0
10/9/2023,17:24:10.026,58,0
10/9/2023,17:24:10.026,64,0
10/9/2023,17:24:11.077,45,0
10/9/2023,17:24:11.077,302,0
10/9/2023,17:24:11.077,40,0
10/9/2023,17:24:11.077,42,0
10/9/2023,17:24:12.000,55,0
10/9/2023,17:24:12.000,71,0
10/9/2023,17:24:12.000,33,0
10/9/2023,17:24:13.506,57,0
10/9/2023,17:24:13.506,66,0
10/9/2023,17:24:13.506,668,0
10/9/2023,17:24:15.103,70,0
10/9/2023,17:24:15.103,55,0
10/9/2023,17:24:15.103,33,0
10/9/2023,17:24:15.103,36,0
10/9/2023,17:24:16.603,43,0
10/9/2023,17:24:16.603,45,0
10/9/2023,17:24:17.012,34,0
10/9/2023,17:24:17.012,113,0
10/9/2023,17:24:17.989,137,0
